file,label,group,color,number
MU-subject5_list1_sent11_0001.wav,jibj1,1,Black,361
MU-subject5_list1_sent12_0001.wav,0idw1,2,Black,362
MU-subject5_list1_sent15_0001.wav,wubw1,3,Black,363
MU-subject5_list1_sent17_0001.wav,0ikw1,4,Black,364
MU-subject5_list1_sent2_0001.wav,jibw1,5,Black,365
MU-subject5_list1_sent20_0001.wav,wagw1,6,Black,366
MU-subject5_list1_sent21_0001.wav,0udw1,7,Black,367
MU-subject5_list1_sent22_0001.wav,wagj1,8,Black,368
MU-subject5_list1_sent23_0001.wav,wukj1,9,Black,369
MU-subject5_list1_sent27_0001.wav,0atj1,10,Black,370
MU-subject5_list1_sent3_0001.wav,watw1,11,Black,371
MU-subject5_list1_sent31_0001.wav,jukw1,12,Black,372
MU-subject5_list1_sent32_0001.wav,jidj1,13,Black,373
MU-subject5_list1_sent33_0001.wav,wabj1,14,Black,374
MU-subject5_list1_sent35_0001.wav,wabw1,15,Black,375
MU-subject5_list1_sent36_0001.wav,jikj1,16,Black,376
MU-subject5_list1_sent5_0001.wav,wudj1,17,Black,377
MU-subject5_list1_sent8_0001.wav,wubj1,18,Black,378
MU-subject5_list2_sent11_0001.wav,jibj2,19,Black,379
MU-subject5_list2_sent12_0001.wav,0idw2,20,Black,380
MU-subject5_list2_sent15_0001.wav,wubw2,21,Black,381
MU-subject5_list2_sent17_0001.wav,0ikw2,22,Black,382
MU-subject5_list2_sent2_0001.wav,jibw2,23,Black,383
MU-subject5_list2_sent20_0001.wav,wagw2,24,Black,384
MU-subject5_list2_sent21_0001.wav,0udw2,25,Black,385
MU-subject5_list2_sent22_0001.wav,wagj2,26,Black,386
MU-subject5_list2_sent23_0001.wav,wukj2,27,Black,387
MU-subject5_list2_sent27_0001.wav,0atj2,28,Black,388
MU-subject5_list2_sent3_0001.wav,watw2,29,Black,389
MU-subject5_list2_sent31_0001.wav,jukw2,30,Black,390
MU-subject5_list2_sent32_0001.wav,jidj2,31,Black,391
MU-subject5_list2_sent33_0001.wav,wabj2,32,Black,392
MU-subject5_list2_sent35_0001.wav,wabw2,33,Black,393
MU-subject5_list2_sent36_0001.wav,jikj2,34,Black,394
MU-subject5_list2_sent5_0001.wav,wudj2,35,Black,395
MU-subject5_list2_sent8_0001.wav,wubj2,36,Black,396
MU-subject5_list3_sent11_0001.wav,jibj3,37,Black,397
MU-subject5_list3_sent12_0001.wav,0idw3,38,Black,398
MU-subject5_list3_sent15_0001.wav,wubw3,39,Black,399
MU-subject5_list3_sent17_0001.wav,0ikw3,40,Black,400
MU-subject5_list3_sent2_0001.wav,jibw3,41,Black,401
MU-subject5_list3_sent20_0001.wav,wagw3,42,Black,402
MU-subject5_list3_sent21_0001.wav,0udw3,43,Black,403
MU-subject5_list3_sent22_0001.wav,wagj3,44,Black,404
MU-subject5_list3_sent23_0001.wav,wukj3,45,Black,405
MU-subject5_list3_sent27_0001.wav,0atj3,46,Black,406
MU-subject5_list3_sent3_0001.wav,watw3,47,Black,407
MU-subject5_list3_sent31_0001.wav,jukw3,48,Black,408
MU-subject5_list3_sent32_0001.wav,jidj3,49,Black,409
MU-subject5_list3_sent33_0001.wav,wabj3,50,Black,410
MU-subject5_list3_sent35_0001.wav,wabw3,51,Black,411
MU-subject5_list3_sent36_0001.wav,jikj3,52,Black,412
MU-subject5_list3_sent5_0001.wav,wudj3,53,Black,413
MU-subject5_list3_sent8_0001.wav,wubj3,54,Black,414
MU-subject5_list4_sent11_0001.wav,jibj4,55,Black,415
MU-subject5_list4_sent12_0001.wav,0idw4,56,Black,416
MU-subject5_list4_sent15_0001.wav,wubw4,57,Black,417
MU-subject5_list4_sent17_0001.wav,0ikw4,58,Black,418
MU-subject5_list4_sent2_0001.wav,jibw4,59,Black,419
MU-subject5_list4_sent20_0001.wav,wagw4,60,Black,420
MU-subject5_list4_sent21_0001.wav,0udw4,61,Black,421
MU-subject5_list4_sent22_0001.wav,wagj4,62,Black,422
MU-subject5_list4_sent23_0001.wav,wukj4,63,Black,423
MU-subject5_list4_sent27_0001.wav,0atj4,64,Black,424
MU-subject5_list4_sent3_0001.wav,watw4,65,Black,425
MU-subject5_list4_sent31_0001.wav,jukw4,66,Black,426
MU-subject5_list4_sent32_0001.wav,jidj4,67,Black,427
MU-subject5_list4_sent33_0001.wav,wabj4,68,Black,428
MU-subject5_list4_sent35_0001.wav,wabw4,69,Black,429
MU-subject5_list4_sent36_0001.wav,jikj4,70,Black,430
MU-subject5_list4_sent5_0001.wav,wudj4,71,Black,431
MU-subject5_list4_sent8_0001.wav,wubj4,72,Black,432
MU-subject5_list5_sent11_0001.wav,jibj5,90,Black,433
MU-subject5_list5_sent12_0001.wav,0idw5,74,Black,434
MU-subject5_list5_sent15_0001.wav,wubw5,75,Black,435
MU-subject5_list5_sent17_0001.wav,0ikw5,76,Black,436
MU-subject5_list5_sent2_0001.wav,jibw5,73,Black,437
MU-subject5_list5_sent20_0001.wav,wagw5,77,Black,438
MU-subject5_list5_sent21_0001.wav,0udw5,78,Black,439
MU-subject5_list5_sent22_0001.wav,wagj5,79,Black,440
MU-subject5_list5_sent23_0001.wav,wukj5,80,Black,441
MU-subject5_list5_sent27_0001.wav,0atj5,81,Black,442
MU-subject5_list5_sent3_0001.wav,watw5,82,Black,443
MU-subject5_list5_sent31_0001.wav,jukw5,83,Black,444
MU-subject5_list5_sent32_0001.wav,jidj5,84,Black,445
MU-subject5_list5_sent33_0001.wav,wabj5,85,Black,446
MU-subject5_list5_sent35_0001.wav,wabw5,86,Black,447
MU-subject5_list5_sent36_0001.wav,jikj5,87,Black,448
MU-subject5_list5_sent5_0001.wav,wudj5,88,Black,449
MU-subject5_list5_sent8_0001.wav,wubj5,89,Black,450
UL-subject1_list1_sent11_0001.wav,jibj1,1,Black,451
UL-subject1_list1_sent12_0001.wav,0idw1,2,Black,452
UL-subject1_list1_sent15_0001.wav,wubw1,3,Black,453
UL-subject1_list1_sent17_0001.wav,0ikw1,4,Black,454
UL-subject1_list1_sent2_0001.wav,jibj1,1,Black,455
UL-subject1_list1_sent20_0001.wav,wagw1,6,Black,456
UL-subject1_list1_sent21_0001.wav,0udw1,7,Black,457
UL-subject1_list1_sent22_0001.wav,wagj1,8,Black,458
UL-subject1_list1_sent23_0001.wav,0ukj1,91,Black,459
UL-subject1_list1_sent27_0001.wav,0atj1,10,Black,460
UL-subject1_list1_sent3_0001.wav,watw1,11,Black,461
UL-subject1_list1_sent31_0001.wav,jukw1,12,Black,462
UL-subject1_list1_sent32_0001.wav,jidj1,13,Black,463
UL-subject1_list1_sent33_0001.wav,wabj1,14,Black,464
UL-subject1_list1_sent35_0001.wav,wabw1,15,Black,465
UL-subject1_list1_sent36_0001.wav,jikj1,16,Black,466
UL-subject1_list1_sent5_0001.wav,wudj1,17,Black,467
UL-subject1_list1_sent8_0001.wav,wubj1,18,Black,468
UL-subject1_list2_sent11_0001.wav,jibj2,19,Black,469
UL-subject1_list2_sent12_0001.wav,0idw2,20,Black,470
UL-subject1_list2_sent15_0001.wav,wubw2,21,Black,471
UL-subject1_list2_sent17_0001.wav,0ikw2,22,Black,472
UL-subject1_list2_sent2_0001.wav,jibw2,23,Black,473
UL-subject1_list2_sent20_0001.wav,wagw2,24,Black,474
UL-subject1_list2_sent21_0001.wav,0udw2,25,Black,475
UL-subject1_list2_sent22_0001.wav,wagj2,26,Black,476
UL-subject1_list2_sent23_0001.wav,wukj2,27,Black,477
UL-subject1_list2_sent27_0001.wav,0atj2,28,Black,478
UL-subject1_list2_sent3_0001.wav,watw2,29,Black,479
UL-subject1_list2_sent31_0001.wav,jukw2,30,Black,480
UL-subject1_list2_sent32_0001.wav,jidj2,31,Black,481
UL-subject1_list2_sent33_0001.wav,wabj2,32,Black,482
UL-subject1_list2_sent35_0001.wav,wabw2,33,Black,483
UL-subject1_list2_sent36_0001.wav,jikj2,34,Black,484
UL-subject1_list2_sent5_0001.wav,wudj2,35,Black,485
UL-subject1_list2_sent8_0001.wav,wubj2,36,Black,486
UL-subject1_list3_sent11_0001.wav,jibj3,37,Black,487
UL-subject1_list3_sent12_0001.wav,0idw3,38,Black,488
UL-subject1_list3_sent15_0001.wav,wubw3,39,Black,489
UL-subject1_list3_sent17_0001.wav,0ikw3,40,Black,490
UL-subject1_list3_sent2_0001.wav,jibw3,41,Black,491
UL-subject1_list3_sent20_0001.wav,wagw3,42,Black,492
UL-subject1_list3_sent21_0001.wav,0udw3,43,Black,493
UL-subject1_list3_sent22_0001.wav,wagj3,44,Black,494
UL-subject1_list3_sent23_0001.wav,wukj3,45,Black,495
UL-subject1_list3_sent27_0001.wav,0atj3,46,Black,496
UL-subject1_list3_sent3_0001.wav,watw3,47,Black,497
UL-subject1_list3_sent31_0001.wav,jukw3,48,Black,498
UL-subject1_list3_sent32_0001.wav,jidj3,49,Black,499
UL-subject1_list3_sent33_0001.wav,wabj3,50,Black,500
UL-subject1_list3_sent35_0001.wav,wabw3,51,Black,501
UL-subject1_list3_sent36_0001.wav,jikj3,52,Black,502
UL-subject1_list3_sent5_0001.wav,wudj3,53,Black,503
UL-subject1_list3_sent8_0001.wav,wubj3,54,Black,504
UL-subject1_list4_sent11_0001.wav,jibj4,55,Black,505
UL-subject1_list4_sent12_0001.wav,0idw4,56,Black,506
UL-subject1_list4_sent15_0001.wav,wubw4,57,Black,507
UL-subject1_list4_sent17_0001.wav,0ikw4,58,Black,508
UL-subject1_list4_sent2_0001.wav,jibw4,59,Black,509
UL-subject1_list4_sent20_0001.wav,wagw4,60,Black,510
UL-subject1_list4_sent21_0001.wav,0udw4,61,Black,511
UL-subject1_list4_sent22_0001.wav,wagj4,62,Black,512
UL-subject1_list4_sent23_0001.wav,wukj4,63,Black,513
UL-subject1_list4_sent27_0001.wav,0atj4,64,Black,514
UL-subject1_list4_sent3_0001.wav,watw4,65,Black,515
UL-subject1_list4_sent31_0001.wav,jukw4,66,Black,516
UL-subject1_list4_sent32_0001.wav,jidj4,67,Black,517
UL-subject1_list4_sent33_0001.wav,wabj4,68,Black,518
UL-subject1_list4_sent35_0001.wav,wabw4,69,Black,519
UL-subject1_list4_sent36_0001.wav,jikj4,70,Black,520
UL-subject1_list4_sent5_0001.wav,wudj4,71,Black,521
UL-subject1_list4_sent8_0001.wav,wubj4,72,Black,522
UL-subject1_list5_sent11_0001.wav,jibj5,90,Black,523
UL-subject1_list5_sent12_0001.wav,0idw5,74,Black,524
UL-subject1_list5_sent15_0001.wav,wubw5,75,Black,525
UL-subject1_list5_sent17_0001.wav,0ikw5,76,Black,526
UL-subject1_list5_sent2_0001.wav,jibw5,73,Black,527
UL-subject1_list5_sent20_0001.wav,wagw5,77,Black,528
UL-subject1_list5_sent21_0001.wav,0udw5,78,Black,529
UL-subject1_list5_sent22_0001.wav,wagj5,79,Black,530
UL-subject1_list5_sent23_0001.wav,wukj5,80,Black,531
UL-subject1_list5_sent27_0001.wav,0atj5,81,Black,532
UL-subject1_list5_sent3_0001.wav,watw5,82,Black,533
UL-subject1_list5_sent31_0001.wav,jukw5,83,Black,534
UL-subject1_list5_sent32_0001.wav,jidj5,84,Black,535
UL-subject1_list5_sent33_0001.wav,wabj5,85,Black,536
UL-subject1_list5_sent35_0001.wav,wabw5,86,Black,537
UL-subject1_list5_sent36_0001.wav,jikj5,87,Black,538
UL-subject1_list5_sent5_0001.wav,wudj5,88,Black,539
UL-subject1_list5_sent8_0001.wav,wubj5,89,Black,540
UL-subject2_list1_sent11_0001.wav,jibj1,1,Black,541
UL-subject2_list1_sent12_0001.wav,0idw1,2,Black,542
UL-subject2_list1_sent15_0001.wav,wubw1,3,Black,543
UL-subject2_list1_sent17_0001.wav,0ikw1,4,Black,544
UL-subject2_list1_sent2_0001.wav,jibw1,5,Black,545
UL-subject2_list1_sent20_0001.wav,wagw1,6,Black,546
UL-subject2_list1_sent21_0001.wav,0udw1,7,Black,547
UL-subject2_list1_sent22_0001.wav,wagj1,8,Black,548
UL-subject2_list1_sent23_0001.wav,wukj1,9,Black,549
UL-subject2_list1_sent27_0001.wav,0atj1,10,Black,550
UL-subject2_list1_sent3_0001.wav,watw1,11,Black,551
UL-subject2_list1_sent31_0001.wav,jukw1,12,Black,552
UL-subject2_list1_sent32_0001.wav,jidj1,13,Black,553
UL-subject2_list1_sent33_0001.wav,wabj1,14,Black,554
UL-subject2_list1_sent35_0001.wav,wabw1,15,Black,555
UL-subject2_list1_sent36_0001.wav,jikj1,16,Black,556
UL-subject2_list1_sent5_0001.wav,wudj1,17,Black,557
UL-subject2_list1_sent8_0001.wav,wubj1,18,Black,558
UL-subject2_list2_sent11_0001.wav,jibj2,19,Black,559
UL-subject2_list2_sent12_0001.wav,0idw2,20,Black,560
UL-subject2_list2_sent15_0001.wav,wubw2,21,Black,561
UL-subject2_list2_sent17_0001.wav,0ikw2,22,Black,562
UL-subject2_list2_sent2_0001.wav,jibw2,23,Black,563
UL-subject2_list2_sent20_0001.wav,wagw2,24,Black,564
UL-subject2_list2_sent21_0001.wav,0udw2,25,Black,565
UL-subject2_list2_sent22_0001.wav,wagj2,26,Black,566
UL-subject2_list2_sent23_0001.wav,wukj2,27,Black,567
UL-subject2_list2_sent27_0001.wav,0atj2,28,Black,568
UL-subject2_list2_sent3_0001.wav,watw2,29,Black,569
UL-subject2_list2_sent31_0001.wav,jukw2,30,Black,570
UL-subject2_list2_sent32_0001.wav,jidj2,31,Black,571
UL-subject2_list2_sent33_0001.wav,wabj2,32,Black,572
UL-subject2_list2_sent35_0001.wav,wabw2,33,Black,573
UL-subject2_list2_sent36_0001.wav,jikj2,34,Black,574
UL-subject2_list2_sent5_0001.wav,wudj2,35,Black,575
UL-subject2_list2_sent8_0001.wav,wubj2,36,Black,576
UL-subject2_list3_sent11_0001.wav,jibj3,37,Black,577
UL-subject2_list3_sent12_0001.wav,0idw3,38,Black,578
UL-subject2_list3_sent15_0001.wav,wubw3,39,Black,579
UL-subject2_list3_sent17_0001.wav,0ikw3,40,Black,580
UL-subject2_list3_sent2_0001.wav,jibw3,41,Black,581
UL-subject2_list3_sent20_0001.wav,wagw3,42,Black,582
UL-subject2_list3_sent21_0001.wav,0udw3,43,Black,583
UL-subject2_list3_sent22_0001.wav,wagj3,44,Black,584
UL-subject2_list3_sent23_0001.wav,wukj3,45,Black,585
UL-subject2_list3_sent27_0001.wav,0atj3,46,Black,586
UL-subject2_list3_sent3_0001.wav,watw3,47,Black,587
UL-subject2_list3_sent31_0001.wav,jukw3,48,Black,588
UL-subject2_list3_sent32_0001.wav,jidj3,49,Black,589
UL-subject2_list3_sent33_0001.wav,wabj3,50,Black,590
UL-subject2_list3_sent35_0001.wav,wabw3,51,Black,591
UL-subject2_list3_sent36_0001.wav,jikj3,52,Black,592
UL-subject2_list3_sent5_0001.wav,wudj3,53,Black,593
UL-subject2_list3_sent8_0001.wav,wubj3,54,Black,594
UL-subject2_list4_sent11_0001.wav,jibj4,55,Black,595
UL-subject2_list4_sent12_0001.wav,0idw4,56,Black,596
UL-subject2_list4_sent15_0001.wav,wubw4,57,Black,597
UL-subject2_list4_sent17_0001.wav,0ikw4,58,Black,598
UL-subject2_list4_sent2_0001.wav,jibw4,59,Black,599
UL-subject2_list4_sent20_0001.wav,wagw4,60,Black,600
UL-subject2_list4_sent21_0001.wav,0udw4,61,Black,601
UL-subject2_list4_sent22_0001.wav,wagj4,62,Black,602
UL-subject2_list4_sent23_0001.wav,wukj4,63,Black,603
UL-subject2_list4_sent27_0001.wav,0atj4,64,Black,604
UL-subject2_list4_sent3_0001.wav,watw4,65,Black,605
UL-subject2_list4_sent31_0001.wav,jukw4,66,Black,606
UL-subject2_list4_sent32_0001.wav,jidj4,67,Black,607
UL-subject2_list4_sent33_0001.wav,wabj4,68,Black,608
UL-subject2_list4_sent35_0001.wav,wabj4,68,Black,609
UL-subject2_list4_sent36_0001.wav,jikj4,70,Black,610
UL-subject2_list4_sent5_0001.wav,wudj4,71,Black,611
UL-subject2_list4_sent8_0001.wav,wudj4,71,Black,612
UL-subject2_list5_sent11_0001.wav,jibj5,90,Black,613
UL-subject2_list5_sent12_0001.wav,0idw5,74,Black,614
UL-subject2_list5_sent15_0001.wav,wubw5,75,Black,615
UL-subject2_list5_sent17_0001.wav,0ikw5,76,Black,616
UL-subject2_list5_sent2_0001.wav,jibw5,73,Black,617
UL-subject2_list5_sent20_0001.wav,wagw5,77,Black,618
UL-subject2_list5_sent21_0001.wav,0udw5,78,Black,619
UL-subject2_list5_sent22_0001.wav,wagj5,79,Black,620
UL-subject2_list5_sent23_0001.wav,wukj5,80,Black,621
UL-subject2_list5_sent27_0001.wav,0atj5,81,Black,622
UL-subject2_list5_sent3_0001.wav,watw5,82,Black,623
UL-subject2_list5_sent31_0001.wav,jukw5,83,Black,624
UL-subject2_list5_sent32_0001.wav,jidj5,84,Black,625
UL-subject2_list5_sent33_0001.wav,wabj5,85,Black,626
UL-subject2_list5_sent35_0001.wav,wabw5,86,Black,627
UL-subject2_list5_sent36_0001.wav,jikj5,87,Black,628
UL-subject2_list5_sent5_0001.wav,wudj5,88,Black,629
UL-subject2_list5_sent8_0001.wav,wubj5,89,Black,630
UL-subject3_list1_sent11_0001.wav,jibj1,1,Black,631
UL-subject3_list1_sent12_0001.wav,0idw1,2,Black,632
UL-subject3_list1_sent15_0001.wav,wubw1,3,Black,633
UL-subject3_list1_sent17_0001.wav,0ikw1,4,Black,634
UL-subject3_list1_sent2_0001.wav,jibw1,5,Black,635
UL-subject3_list1_sent20_0001.wav,wagw1,6,Black,636
UL-subject3_list1_sent21_0001.wav,0udw1,7,Black,637
UL-subject3_list1_sent22_0001.wav,wagj1,8,Black,638
UL-subject3_list1_sent23_0001.wav,wukj1,9,Black,639
UL-subject3_list1_sent27_0001.wav,0atj1,10,Black,640
UL-subject3_list1_sent3_0001.wav,watw1,11,Black,641
UL-subject3_list1_sent31_0001.wav,jukw1,12,Black,642
UL-subject3_list1_sent32_0001.wav,jidj1,13,Black,643
UL-subject3_list1_sent33_0001.wav,wabj1,14,Black,644
UL-subject3_list1_sent35_0001.wav,wabw1,15,Black,645
UL-subject3_list1_sent5_0001.wav,wudj1,17,Black,646
UL-subject3_list1_sent8_0001.wav,wubj1,18,Black,647
UL-subject3_list2_sent11_0001.wav,jibj2,19,Black,648
UL-subject3_list2_sent12_0001.wav,0idw2,20,Black,649
UL-subject3_list2_sent15_0001.wav,wubw2,21,Black,650
UL-subject3_list2_sent17_0001.wav,0ikw2,22,Black,651
UL-subject3_list2_sent2_0001.wav,jibw2,23,Black,652
UL-subject3_list2_sent20_0001.wav,wagw2,24,Black,653
UL-subject3_list2_sent21_0001.wav,0udw2,25,Black,654
UL-subject3_list2_sent22_0001.wav,wagj2,26,Black,655
UL-subject3_list2_sent23_0001.wav,wukj2,27,Black,656
UL-subject3_list2_sent27_0001.wav,0atj2,28,Black,657
UL-subject3_list2_sent3_0001.wav,watw2,29,Black,658
UL-subject3_list2_sent31_0001.wav,jukw2,30,Black,659
UL-subject3_list2_sent32_0001.wav,jidj2,31,Black,660
UL-subject3_list2_sent33_0001.wav,wabj2,32,Black,661
UL-subject3_list2_sent35_0001.wav,wabw2,33,Black,662
UL-subject3_list2_sent36_0001.wav,jikj2,34,Black,663
UL-subject3_list2_sent5_0001.wav,wudj2,35,Black,664
UL-subject3_list2_sent8_0001.wav,wubj2,36,Black,665
UL-subject3_list3_sent11_0001.wav,jibj3,37,Black,666
UL-subject3_list3_sent12_0001.wav,0idw3,38,Black,667
UL-subject3_list3_sent15_0001.wav,wubw3,39,Black,668
UL-subject3_list3_sent17_0001.wav,0ikw3,40,Black,669
UL-subject3_list3_sent2_0001.wav,jibw3,41,Black,670
UL-subject3_list3_sent20_0001.wav,wagw3,42,Black,671
UL-subject3_list3_sent21_0001.wav,0udw3,43,Black,672
UL-subject3_list3_sent22_0001.wav,wagj3,44,Black,673
UL-subject3_list3_sent23_0001.wav,wukj3,45,Black,674
UL-subject3_list3_sent27_0001.wav,0atj3,46,Black,675
UL-subject3_list3_sent3_0001.wav,watw3,47,Black,676
UL-subject3_list3_sent31_0001.wav,jukw3,48,Black,677
UL-subject3_list3_sent32_0001.wav,jidj3,49,Black,678
UL-subject3_list3_sent33_0001.wav,wabj3,50,Black,679
UL-subject3_list3_sent35_0001.wav,wabw3,51,Black,680
UL-subject3_list3_sent36_0001.wav,jikj3,52,Black,681
UL-subject3_list3_sent5_0001.wav,wudj3,53,Black,682
UL-subject3_list3_sent8_0001.wav,wubj3,54,Black,683
UL-subject3_list4_sent11_0001.wav,jibj4,55,Black,684
UL-subject3_list4_sent12_0001.wav,0idw4,56,Black,685
UL-subject3_list4_sent15_0001.wav,wubw4,57,Black,686
UL-subject3_list4_sent17_0001.wav,0ikw4,58,Black,687
UL-subject3_list4_sent2_0001.wav,jibw4,59,Black,688
UL-subject3_list4_sent20_0001.wav,wagw4,60,Black,689
UL-subject3_list4_sent21_0001.wav,0udw4,61,Black,690
UL-subject3_list4_sent22_0001.wav,wagj4,62,Black,691
UL-subject3_list4_sent23_0001.wav,wukj4,63,Black,692
UL-subject3_list4_sent27_0001.wav,0atj4,64,Black,693
UL-subject3_list4_sent3_0001.wav,watw4,65,Black,694
UL-subject3_list4_sent31_0001.wav,jukw4,66,Black,695
UL-subject3_list4_sent32_0001.wav,jidj4,67,Black,696
UL-subject3_list4_sent33_0001.wav,wabj4,68,Black,697
UL-subject3_list4_sent35_0001.wav,wabw4,69,Black,698
UL-subject3_list4_sent36_0001.wav,wabw4,69,Black,699
UL-subject3_list4_sent5_0001.wav,wudj4,71,Black,700
UL-subject3_list4_sent8_0001.wav,wubj4,72,Black,701
UL-subject3_list5_sent11_0001.wav,jibj5,90,Black,702
UL-subject3_list5_sent12_0001.wav,0idw5,74,Black,703
UL-subject3_list5_sent15_0001.wav,wubw5,75,Black,704
UL-subject3_list5_sent17_0001.wav,0ikw5,76,Black,705
UL-subject3_list5_sent2_0001.wav,jibw5,73,Black,706
UL-subject3_list5_sent20_0001.wav,wagw5,77,Black,707
UL-subject3_list5_sent21_0001.wav,0udw5,78,Black,708
UL-subject3_list5_sent22_0001.wav,wagj5,79,Black,709
UL-subject3_list5_sent23_0001.wav,wukj5,80,Black,710
UL-subject3_list5_sent27_0001.wav,0atj5,81,Black,711
UL-subject3_list5_sent3_0001.wav,watw5,82,Black,712
UL-subject3_list5_sent31_0001.wav,jukw5,83,Black,713
UL-subject3_list5_sent32_0001.wav,jidj5,84,Black,714
UL-subject3_list5_sent33_0001.wav,wabj5,85,Black,715
UL-subject3_list5_sent35_0001.wav,wabw5,86,Black,716
UL-subject3_list5_sent36_0001.wav,jikj5,87,Black,717
UL-subject3_list5_sent5_0001.wav,wudj5,88,Black,718
UL-subject3_list5_sent8_0001.wav,wubj5,89,Black,719
